Date,Open,High,Low,Close,Adj Close,Volume
2011-10-10,399.864014,415.773987,396.958008,414.393005,339.435333,5564014
2011-10-11,419.014008,422.347992,410.343994,413.058990,338.342621,5141177
2011-10-12,414.440002,423.967987,413.201996,423.109985,346.575562,3361316
2011-10-13,424.539001,435.782013,420.727997,431.971008,353.833740,4968495
2011-10-14,428.730988,429.683990,413.678009,417.156006,341.698517,4596114
2011-10-17,420.157013,422.442993,412.915985,419.252014,343.415344,2929546
2011-10-18,409.963013,414.250000,403.054993,408.962006,334.986725,3544025
2011-10-19,411.295990,416.726990,409.200012,413.488007,338.693970,2487952
2011-10-20,409.105011,422.920013,403.484009,420.727997,344.624390,5938260
2011-10-21,422.634003,423.967987,410.677002,412.535004,337.913391,3494359
2011-10-24,418.346985,422.967010,414.250000,415.916992,340.683594,2601409
2011-10-25,419.014008,434.352997,416.346008,430.684998,352.780334,5180687
2011-10-28,445.881012,468.412994,445.023010,460.838989,377.479919,5707932
2011-10-31,457.265991,465.554993,452.597992,459.980988,376.777100,5168831
2011-11-01,454.454987,457.790009,443.641998,449.691986,368.349182,3152329
2011-11-02,441.640991,450.167999,437.401001,445.738007,365.110504,3899895
2011-11-03,443.308014,447.548004,433.781006,439.878998,360.311279,4064538
2011-11-04,445.500000,453.740997,443.118011,445.071014,364.564117,4532806
2011-11-08,448.119995,449.691986,442.070007,445.308990,364.759064,2258868
2011-11-09,448.548004,452.835999,423.109985,426.445007,349.307281,6221174
2011-11-11,409.580994,413.345001,403.151001,409.533997,335.455231,6401046
2011-11-14,414.440002,417.251007,390.192993,393.003998,321.915283,5355646
2011-11-15,393.957001,395.385986,377.378998,381.523010,312.511047,8514968
2011-11-16,381.190002,397.671997,375.045013,386.763000,316.803192,8247104
2011-11-17,387.669006,395.862000,379.188995,381.190002,312.238220,5789174
2011-11-18,379.475006,379.475006,366.851013,372.901001,305.448639,6379233
2011-11-21,370.519012,372.806000,359.039001,361.753998,296.317932,5141290
2011-11-22,364.421997,380.571014,362.658997,373.187012,305.682861,6560362
2011-11-23,369.566986,370.042999,359.800995,364.565002,298.620483,5257401
2011-11-24,362.993011,370.614990,349.653992,367.375000,300.922180,7490318
2011-11-25,361.753998,362.993011,354.561005,357.229004,292.611481,5087536
2011-11-28,360.897003,370.709991,360.134003,368.661011,301.975616,4949082
2011-11-29,370.614990,379.188995,365.946014,368.851990,302.131989,5713049
2011-11-30,365.851013,370.138000,363.468994,366.993988,300.610138,3656039
2011-12-01,382.428009,390.812988,379.188995,383.618988,314.227844,7626700
2011-12-02,381.095001,402.864990,378.332001,399.291992,327.065857,7340804
2011-12-05,397.101013,397.671997,389.669006,391.717987,320.861908,4823183
2011-12-07,393.242004,401.101990,389.669006,397.815002,325.856049,4944603
2011-12-08,394.338013,397.148010,383.000000,384.953003,315.320557,3951965
2011-12-09,376.330994,385.286987,372.567993,378.760010,310.247833,4905730
2011-12-12,383.761993,386.334991,365.803009,367.231995,300.805084,3885524
2011-12-13,362.945007,376.330994,355.561005,374.044006,306.384857,6870326
2011-12-14,373.424988,373.949005,356.799988,357.990997,293.235626,5778995
2011-12-15,352.559998,361.945007,350.035004,357.514008,292.844879,6126989
2011-12-16,360.134003,363.755005,345.319000,347.700989,284.806885,5303912
2011-12-19,346.795990,347.700989,337.269012,346.415009,283.753510,4360172
2011-12-20,348.035004,349.226013,324.502014,326.549988,267.481781,6861105
2011-12-21,335.363007,336.696991,325.121002,332.933990,272.711029,8832723
2011-12-22,330.600006,340.079010,325.502014,337.173004,276.183289,7523122
2011-12-23,339.079010,341.651001,328.694000,330.885010,271.032715,6879548
2011-12-26,332.980988,342.699005,331.648010,340.746002,279.109985,4779409
2011-12-27,341.079987,342.365997,330.743011,332.648010,272.476807,3260442
2011-12-28,331.218994,334.125000,326.789001,330.457001,270.682098,3396874
2011-12-29,328.598999,332.266998,324.977997,325.740997,266.819183,5091175
2011-12-30,328.265015,330.503998,318.213989,319.500000,261.707092,4333542
2012-01-02,321.929993,329.647003,316.403992,324.977997,266.194214,4036645
2012-01-03,328.694000,346.605988,327.932007,344.747986,282.388062,6112022
2012-01-04,346.795990,350.131012,339.459991,346.748993,284.027161,5721689
2012-01-05,347.748993,353.941986,342.414001,345.462006,282.972961,4381465
2012-01-06,342.032013,350.416992,333.648010,346.463013,283.792877,4779048
2012-01-07,null,null,null,null,null,null
2012-01-09,345.367004,348.510986,337.792999,344.652008,282.309448,4050399
2012-01-10,344.127991,355.752014,344.127991,354.179993,290.113983,5477688
2012-01-11,355.989990,366.231995,353.751007,364.898010,298.893280,5900603
2012-01-12,364.898010,373.949005,362.802002,370.471985,303.458984,5084045
2012-01-13,373.472992,404.817993,373.377991,396.053009,324.412781,12775944
2012-01-16,393.003998,409.105011,388.907013,401.816986,329.134125,8343194
2012-01-17,403.484009,427.207001,403.054993,421.824005,345.522125,8611453
2012-01-18,422.634003,424.015015,401.436005,404.817993,331.592316,7637439
2012-01-19,409.677002,421.014008,409.677002,415.250000,340.137299,6862657
2012-01-20,417.299011,423.490997,410.153015,415.916992,340.683594,6204773
2012-01-23,414.440002,417.251007,403.102997,406.390015,332.879944,4733688
2012-01-24,407.770996,419.204010,401.769012,411.915985,337.406342,6088950
2012-01-25,414.440002,425.778015,413.488007,423.825012,347.161224,7740148
2012-01-27,428.730988,440.735992,426.350006,437.067993,358.008698,6067589
2012-01-30,434.447998,434.829010,416.346008,421.394989,345.170715,4881121
2012-01-31,423.777008,432.018005,411.677002,429.493988,351.804810,6931145
2012-02-01,430.636993,451.596985,429.540985,448.691010,367.529327,8615697
2012-02-02,453.502991,458.075989,442.355988,453.407013,371.392273,8389304
2012-02-03,451.596985,451.596985,438.449005,445.403992,364.836884,6177826
2012-02-06,452.264008,455.407990,441.165009,445.165985,364.641937,5480794
2012-02-07,447.786011,449.691986,428.016998,430.018005,352.233978,7865320
2012-02-08,432.541992,439.973999,421.442993,429.351013,351.687622,10056403
2012-02-09,426.730988,432.876007,419.204010,430.779999,352.858093,9788589
2012-02-10,413.488007,455.789001,412.153992,452.597992,370.729584,21966120
2012-02-13,453.502991,465.744995,444.451996,462.268005,378.650452,6840908
2012-02-14,460.171997,468.556000,458.600006,464.888000,380.796509,6502657
2012-02-15,467.794006,473.272003,463.983002,471.747986,386.415649,6792252
2012-02-16,468.412994,469.890015,452.216003,456.455994,373.889740,5659343
2012-02-17,461.125000,465.888000,448.263000,455.407990,373.031311,6017720
2012-02-21,457.503998,477.273010,457.503998,468.269989,383.566772,8034746
2012-02-22,469.317993,473.320007,445.881012,448.263000,367.178711,4730076
2012-02-23,447.786011,456.265991,438.640015,449.119995,367.880737,7034247
2012-02-24,450.786987,458.170990,444.308990,453.026001,371.080139,6273046
2012-02-27,455.359985,455.359985,417.869995,421.490997,345.249390,6973258
2012-02-28,425.587006,440.164001,425.302002,438.067993,358.827850,5447364
2012-02-29,443.023010,452.739990,437.592010,450.216003,368.778442,5813427
2012-03-01,449.549011,449.549011,435.019989,440.927002,361.169708,5259319
2012-03-02,443.880005,450.167999,438.497009,443.880005,363.588562,3957672
2012-03-03,null,null,null,null,null,null
2012-03-05,443.023010,443.023010,427.398010,429.398010,351.726105,3660338
2012-03-06,427.683014,435.401001,402.531006,404.864990,331.630737,7682638
2012-03-07,402.149994,409.485992,396.290985,403.769989,330.733826,7919918
2012-03-09,411.582001,435.829010,411.582001,433.686005,355.238464,6859274
2012-03-12,438.354004,441.403015,428.112000,434.829010,356.174713,4875214
2012-03-13,437.829987,447.596008,437.829987,445.976013,365.305420,4257489
2012-03-14,452.549988,453.312012,436.972992,439.069000,359.647797,6017031
2012-03-15,439.687988,444.833008,433.494995,440.878998,361.130341,5205751
2012-03-16,441.117004,451.454010,428.588989,433.114014,354.769928,5888971
2012-03-19,433.494995,441.592987,425.110992,427.016998,349.775848,3521638
2012-03-20,427.778992,435.401001,424.110992,433.304993,354.926392,4625491
2012-03-21,431.446991,451.739990,426.873993,450.072998,368.661285,5235584
2012-03-22,447.309998,453.217010,425.872986,428.635986,351.101959,7183909
2012-03-23,427.921997,433.876007,421.824005,427.302002,350.009247,4950597
2012-03-26,426.920990,430.256012,417.299011,419.346985,343.493225,4662241
2012-03-27,428.635986,429.351013,417.869995,425.872986,348.838745,5126015
2012-03-28,423.872986,436.257996,420.537994,433.589996,355.159851,5359661
2012-03-29,428.826996,433.494995,424.348999,431.684998,353.599426,4284970
2012-03-30,432.256989,452.216003,431.779999,449.454010,368.154266,5202976
2012-04-02,448.596008,454.740997,445.023010,449.454010,368.154266,3440592
2012-04-03,453.074005,459.457001,451.739990,455.598999,373.187744,4407545
2012-04-04,451.977997,456.550995,448.976990,453.074005,371.119507,3277703
2012-04-09,450.072998,450.072998,434.209991,438.020996,358.789398,2812367
2012-04-10,437.734985,438.210999,428.160004,431.398987,353.365143,4585831
2012-04-11,427.112000,433.304993,422.634003,425.253998,348.331726,4410206
2012-04-12,429.351013,434.829010,426.920990,431.876007,353.755890,3250108
2012-04-13,436.352997,440.640991,425.920990,428.540985,351.024139,3260143
2012-04-16,426.158997,435.304993,423.967987,433.638000,355.199219,2733271
2012-04-17,442.927002,442.927002,430.065002,439.735992,360.194153,3027434
2012-04-18,442.498993,449.214996,440.927002,443.213013,363.042206,4228824
2012-04-19,444.595001,447.453003,439.735992,445.071014,364.564117,2919918
2012-04-20,443.593994,452.074005,442.117004,448.071991,367.022247,4041496
2012-04-23,447.786011,456.647003,437.924988,440.973999,361.208191,5022939
2012-04-24,442.070007,450.977997,438.354004,448.023987,366.982971,2461889
2012-04-25,449.691986,452.787994,437.592010,443.498993,363.276459,3209069
2012-04-26,443.975006,452.026001,441.592987,444.737000,364.290527,4110745
2012-04-27,444.641998,446.548004,432.876007,439.354004,359.881226,2694408
2012-04-30,440.640991,447.118988,438.449005,441.735992,361.832367,2831197
2012-05-02,442.975006,447.214996,438.354004,440.020996,360.427582,1736854
2012-05-03,437.306000,438.067993,424.920990,426.920990,349.697174,3319837
2012-05-04,423.109985,424.872986,408.437988,412.058990,337.523468,4413812
2012-05-07,402.244995,422.920013,401.196991,420.727997,344.624390,4196086
2012-05-08,423.490997,423.682007,403.959991,407.009003,333.386993,3495101
2012-05-09,401.674011,411.963013,394.670990,397.720001,325.778198,4370085
2012-05-10,398.243988,404.912994,393.765991,395.957001,324.334137,4046687
2012-05-11,392.527008,400.053986,389.669006,392.527008,321.524567,3679943
2012-05-14,391.097992,397.671997,383.000000,388.907013,318.559387,3412263
2012-05-15,386.191986,400.148987,385.191010,398.386993,326.324524,4083081
2012-05-16,391.575012,391.907990,379.713013,381.665985,312.628113,5363966
2012-05-17,384.334015,390.431000,383.000000,386.667999,316.725372,4105930
2012-05-18,378.332001,383.000000,371.566986,381.046997,312.121155,6505671
2012-05-21,375.473999,387.144989,370.329010,383.714996,314.306488,10064291
2012-05-22,388.096985,390.527008,378.140991,380.428009,311.614075,4363399
2012-05-23,378.235992,382.428009,375.712006,377.522003,309.233704,3616698
2012-05-24,379.855988,383.476990,372.901001,379.808014,311.106232,3797610
2012-05-25,378.855988,391.097992,377.283997,389.287994,318.871429,4198997
2012-05-28,389.669006,395.862000,388.717010,392.385010,321.408264,3340401
2012-05-29,393.575989,399.196991,391.097992,396.148010,324.490570,3389282
2012-05-30,392.527008,395.005005,388.287994,390.907990,320.198364,2540754
2012-05-31,386.429993,388.526001,380.237000,384.571991,315.008484,4427301
2012-06-01,384.906006,388.144989,376.425995,379.093994,310.521362,3224223
2012-06-04,374.377991,387.002014,370.709991,384.906006,315.282043,3338773
2012-06-05,386.811005,389.574005,377.522003,379.188995,310.599213,2508165
2012-06-06,383.000000,392.050995,383.000000,390.622009,319.964142,3098772
2012-06-07,395.385986,400.006012,390.622009,391.670013,320.822571,4027057
2012-06-08,392.432007,396.576996,386.334991,391.002991,320.276184,3620851
2012-06-11,396.338013,399.196991,387.526001,390.527008,319.886353,2908698
2012-06-12,387.716003,394.813995,386.144012,393.385010,322.227386,3158933
2012-06-13,395.100006,396.815002,390.954987,392.480011,321.486084,3073478
2012-06-14,392.527008,397.053009,386.811005,387.716003,317.583801,3029302
2012-06-15,388.812012,396.243011,387.954010,394.957001,323.514984,2660213
2012-06-18,399.196991,405.104004,394.052002,399.911011,327.572906,5684480
2012-06-19,401.101990,404.912994,395.671997,400.388000,327.963593,3962130
2012-06-20,403.864990,409.105011,401.196991,406.627991,333.074921,4068241
2012-06-21,404.294006,411.535004,402.816986,409.820007,335.689514,3049707
2012-06-22,404.817993,406.722992,396.815002,398.816010,326.675995,4126235
2012-06-25,400.148987,404.627014,392.098999,395.052002,323.592834,2639395
2012-06-26,392.527008,393.003998,386.334991,391.097992,320.354034,4427597
2012-06-27,392.622986,402.054993,392.622986,400.816010,328.314178,3434946
2012-06-28,401.196991,410.582001,400.291992,408.772003,334.831055,5180268
2012-06-29,413.915985,423.015015,412.058990,420.585999,344.508087,4586415
2012-07-02,423.015015,433.019012,420.776001,425.825989,348.800262,4250012
2012-07-03,426.825989,429.446014,421.109985,425.253998,348.331726,2559856
2012-07-04,426.825989,434.066986,425.968994,430.446014,352.584595,3282945
2012-07-05,430.065002,432.351990,427.302002,430.256012,352.428955,2193198
2012-07-06,429.683990,429.875000,422.585999,427.063995,349.814301,1991799
2012-07-09,423.967987,423.967987,414.631012,416.917999,341.503571,2186987
2012-07-10,416.346008,420.919006,412.105988,418.061005,342.439850,3963316
2012-07-11,416.394012,422.395996,414.536011,415.393005,340.254456,3197653
2012-07-12,414.250000,415.869995,406.865997,408.247986,334.401825,3691569
2012-07-13,409.677002,412.535004,404.056000,404.912994,331.670135,3481754
2012-07-16,397.768005,398.911011,387.002014,388.669006,328.087585,4210816
2012-07-17,391.575012,394.100006,385.714996,386.621002,326.358795,3562760
2012-07-18,385.858002,394.195007,385.191010,392.194000,331.063171,3524264
2012-07-19,396.338013,397.196014,393.242004,394.862000,333.315338,2826269
2012-07-20,392.050995,398.148987,392.050995,396.290985,334.521545,2454186
2012-07-23,392.527008,392.908997,379.188995,380.618011,321.291565,3073789
2012-07-24,380.475006,383.428986,375.282990,378.093994,319.160950,3498611
2012-07-25,377.283997,378.998993,367.471008,368.233002,310.836975,5400802
2012-07-26,369.756989,372.471985,363.945007,365.851013,308.826233,7816030
2012-07-27,371.566986,383.761993,371.234009,380.285004,321.010437,5359989
2012-07-30,384.906006,392.145996,383.286011,390.954987,330.017242,3615093
2012-07-31,391.812988,396.958008,382.046997,394.862000,333.315338,4245271
2012-08-01,395.385986,397.101013,388.669006,390.192993,329.374054,3143060
2012-08-02,389.765015,390.954987,383.571991,386.763000,326.478729,3297194
2012-08-03,383.238007,383.286011,373.949005,378.235992,319.280792,4312655
2012-08-06,384.906006,389.479004,382.286011,385.191010,325.151703,3177494
2012-08-07,386.811005,389.907013,384.476990,386.954010,326.639923,2843807
2012-08-08,388.621002,395.195007,387.382996,388.764008,328.167847,4749643
2012-08-09,386.667999,390.527008,383.286011,387.096985,326.760620,4435289
2012-08-10,385.954010,387.669006,379.760986,381.190002,321.774323,3155400
2012-08-13,382.046997,382.190002,372.996002,376.760010,318.034851,4415405
2012-08-14,371.566986,387.669006,370.233002,386.906006,326.599426,6913178
2012-08-16,386.906006,390.049988,378.427002,379.427002,320.286133,4546317
2012-08-17,380.380005,382.856995,373.472992,376.140015,317.511536,4726694
2012-08-21,376.330994,378.713013,368.709015,373.567993,315.340393,5899101
2012-08-22,373.567993,377.760010,370.804993,373.997009,315.702576,3978331
2012-08-23,377.187988,384.334015,376.330994,379.713013,320.527588,5058037
2012-08-24,377.283997,377.378998,367.566010,369.471008,311.881989,5662059
2012-08-27,372.044006,372.901001,366.326996,367.423004,310.153259,3511189
2012-08-28,370.996002,370.996002,355.466003,360.325012,304.161560,4839509
2012-08-29,357.752991,361.325012,355.371002,356.704987,301.105804,3129126
2012-08-30,355.657013,356.084991,347.273010,348.605988,294.269196,5893959
2012-08-31,348.701996,351.178986,341.174988,344.319000,290.650391,5021488
2012-09-03,346.938995,349.321014,338.411987,341.079987,287.916260,3834485
2012-09-04,340.794006,347.700989,338.746002,346.510010,292.499908,3315807
2012-09-05,343.557007,344.605011,332.075989,333.363007,281.402130,5918678
2012-09-06,334.125000,337.173004,330.838013,334.648987,282.487640,4938402
2012-09-07,343.175995,354.417999,343.175995,353.369995,298.290619,7484440
2012-09-08,null,null,null,null,null,null
2012-09-10,357.276001,365.278992,357.276001,362.088013,305.649750,6394870
2012-09-11,360.325012,361.278015,356.562012,359.134003,303.156219,2566981
2012-09-12,363.898010,369.661987,358.420013,368.851990,311.359436,4609378
2012-09-13,369.661987,371.996002,364.183990,369.281006,311.721558,3930619
2012-09-14,380.808990,388.717010,380.285004,385.858002,325.714813,7876883
2012-09-17,390.622009,395.528992,384.953003,390.574005,329.695679,6782124
2012-09-18,388.717010,390.527008,384.906006,386.144012,325.956207,3456136
2012-09-20,382.046997,382.856995,373.472992,374.520996,316.144836,3980815
2012-09-21,377.760010,394.385010,377.760010,390.002991,329.213654,7391839
2012-09-24,390.145996,395.290009,385.381989,387.477997,327.082275,4597649
2012-09-25,387.286987,389.097992,377.903015,381.428009,321.975250,4429932
2012-09-26,379.283997,385.858002,375.473999,377.473999,318.637573,4838649
2012-09-27,377.473999,383.381012,376.330994,377.570007,318.718628,5289925
2012-09-28,382.046997,390.240997,379.950989,381.951996,322.417603,5561478
2012-10-01,382.904999,383.571991,374.425995,380.093994,320.849213,3955264
2012-10-03,380.618011,386.621002,378.713013,384.714996,324.749908,4456766
2012-10-04,387.572998,393.194000,386.334991,389.669006,328.931793,5449944
2012-10-05,393.098999,394.480988,322.977997,391.145996,330.178497,6136626
2012-10-08,389.669006,398.148987,386.621002,388.382996,327.846191,7662714
2012-10-09,391.907990,396.243011,388.812012,392.575012,331.384857,3768613
2012-10-10,392.432007,398.673004,390.717010,392.145996,331.022705,5255025
2012-10-11,394.813995,401.959991,390.812988,400.388000,337.979980,6298331
2012-10-12,402.341003,406.342010,399.578003,401.054993,338.542999,5497075
2012-10-15,400.196991,402.579010,396.338013,399.101013,336.893585,3257442
2012-10-16,401.864014,402.864990,387.907013,389.765015,329.012817,3139214
2012-10-17,395.290009,395.290009,385.096008,387.954010,327.484070,3327968
2012-10-18,390.049988,393.003998,386.621002,392.289001,331.143372,4271220
2012-10-19,390.622009,393.337006,386.049011,388.192993,327.685822,3247651
2012-10-22,386.049011,391.002991,384.048004,388.574005,328.007416,2355719
2012-10-23,384.906006,390.527008,384.571991,385.286987,325.232788,1767261
2012-10-25,385.954010,387.572998,379.093994,379.950989,320.728455,4609031
2012-10-29,382.046997,385.191010,380.237000,383.048004,323.342743,1972030
2012-10-30,383.048004,384.619995,373.949005,374.472992,316.104340,2233248
2012-10-31,375.377991,376.950012,370.233002,373.662994,315.420563,4017202
2012-11-01,374.425995,380.998993,373.472992,378.665009,319.642914,2600996
2012-11-02,381.476013,384.858002,379.665985,383.334015,323.584229,2703526
2012-11-05,380.237000,380.855988,376.807007,378.855988,319.804169,1794173
2012-11-06,375.473999,380.808990,375.234985,380.093994,320.849213,2549633
2012-11-07,377.855011,385.763000,377.855011,382.951996,323.261719,2547940
2012-11-08,380.618011,385.619995,377.855011,384.858002,324.870636,2380160
2012-11-09,385.096008,389.431000,367.279999,372.091003,314.093597,6042375
2012-11-11,null,null,null,null,null,null
2012-11-12,367.375000,368.041992,363.230988,365.946014,308.906433,3974957
2012-11-15,366.708008,366.708008,356.419006,357.657013,301.909424,3537724
2012-11-16,357.276001,361.945007,351.703003,352.608002,297.647369,3275016
2012-11-19,352.513000,355.989990,344.985992,346.320007,292.339508,3811167
2012-11-20,350.606995,350.893005,342.127991,343.509003,289.966644,3379298
2012-11-21,345.558014,349.273010,343.032990,347.510986,293.344879,2468756
2012-11-22,350.606995,351.989014,345.558014,348.653992,294.309692,3103020
2012-11-23,349.415985,350.941010,344.175995,347.605988,293.425049,2342294
2012-11-26,347.987000,356.514008,347.987000,354.274994,299.054565,3027879
2012-11-27,357.276001,360.992004,355.704010,358.181000,302.351715,3336131
2012-11-29,359.182007,363.707001,357.942993,358.990997,303.035522,4158854
2012-11-30,358.990997,369.471008,358.990997,367.946991,310.595490,5058875
2012-12-03,369.661987,374.854004,368.709015,372.234009,314.214355,3629584
2012-12-04,372.519989,373.806000,368.423004,371.709991,313.771973,2537034
2012-12-05,375.950012,380.998993,374.092010,379.380005,320.246490,4152385
2012-12-06,380.713989,384.809998,373.759003,380.903992,321.532928,2734868
2012-12-07,383.476990,384.858002,373.567993,375.615997,317.069183,3700432
2012-12-10,376.330994,381.951996,375.902008,381.380005,321.934753,2724155
2012-12-11,383.618988,383.858002,374.140015,377.378998,318.557373,3226962
2012-12-12,378.140991,381.380005,375.759003,376.760010,318.034851,3289158
2012-12-13,377.855011,378.855988,368.899994,370.281006,312.565735,3212623
2012-12-14,370.614990,381.141998,368.709015,378.235992,319.280792,2765651
2012-12-17,379.665985,383.381012,376.664001,380.190002,320.930237,3274063
2012-12-18,382.143005,396.433990,377.378998,394.718994,333.194611,8752980
2012-12-19,398.148987,404.817993,396.385986,404.056000,341.076263,9273012
2012-12-20,403.007996,413.106995,396.053009,411.200989,347.107574,8079325
2012-12-21,408.057007,415.869995,404.864990,410.343994,346.384216,6105989
2012-12-24,409.772003,415.298004,406.722992,408.342987,344.695068,5238285
2012-12-26,408.723999,413.296997,407.484985,409.580994,345.740082,2555354
2012-12-27,412.535004,416.203003,409.677002,410.390991,346.423828,4419402
2012-12-28,411.438995,413.106995,406.152008,408.295013,344.654541,2973720
2012-12-31,407.390015,411.343994,406.865997,408.247986,344.614838,1927979
2013-01-01,411.487000,419.204010,410.963013,417.489014,352.415497,3258417
2013-01-02,421.585999,422.777008,416.154999,417.441986,352.375763,2725650
2013-01-03,419.204010,423.587006,418.108002,421.394989,355.712616,3446967
2013-01-04,420.157013,420.157013,409.677002,413.010986,348.635437,3825854
2013-01-07,414.345001,426.825989,409.867004,420.062012,354.587433,7192053
2013-01-08,419.014008,419.252014,409.772003,412.868011,348.514771,3963726
2013-01-09,413.535004,414.963989,401.101990,402.341003,339.628540,7840626
2013-01-10,404.864990,406.675995,398.481995,400.626007,338.180878,5038849
2013-01-11,400.626007,404.722992,395.957001,397.576996,335.607147,3517864
2013-01-14,398.338989,404.437012,393.813995,403.769989,340.834808,2926416
2013-01-15,403.532013,407.627991,401.244995,404.722992,341.639313,3131699
2013-01-16,401.578003,403.674011,394.052002,395.338013,333.717163,2488575
2013-01-17,391.907990,400.626007,389.526001,398.911011,336.733246,4409182
2013-01-18,399.768005,403.007996,393.860992,395.385986,333.757629,2841061
2013-01-21,395.385986,399.243988,392.050995,394.528015,333.033386,2676871
2013-01-22,394.528015,399.481995,387.907013,389.382996,328.690308,2683376
2013-01-23,391.002991,394.100006,383.571991,388.287994,327.765961,3246575
2013-01-24,389.287994,392.432007,383.714996,385.381989,325.312927,3293633
2013-01-25,385.572998,388.954987,379.713013,387.526001,327.122803,3558610
2013-01-28,388.431000,391.002991,385.524994,386.477997,326.238129,2940908
2013-01-29,386.621002,391.955994,378.332001,380.141998,320.889709,4049784
2013-01-30,382.000000,389.192993,380.713989,387.049011,326.720154,3653752
2013-01-31,385.858002,387.859009,382.476013,385.763000,325.634583,3121261
2013-02-01,387.382996,392.242004,380.665985,381.903992,322.377075,3416506
2013-02-04,383.953003,385.334015,375.520996,376.378998,317.713226,3989731
2013-02-05,373.472992,379.093994,373.092010,376.092987,317.471832,3063830
2013-02-06,377.665009,383.761993,377.665009,378.665009,319.642914,3647853
2013-02-07,378.713013,379.188995,371.186005,371.947998,313.972870,2808800
2013-02-08,372.377014,375.330994,366.803986,369.138000,311.600891,3136911
2013-02-11,371.614990,371.947998,365.898010,366.613007,309.469482,2731508
2013-02-12,366.898987,369.184998,364.135986,366.708008,309.549652,2621866
2013-02-13,366.898987,369.376007,357.372009,358.229004,302.392273,4202621
2013-02-14,352.513000,364.421997,350.893005,362.897003,306.332642,7494610
2013-02-15,360.134003,364.230988,354.226990,358.324005,302.472443,3774184
2013-02-18,358.277008,368.709015,356.847992,367.041992,309.831573,3950475
2013-02-19,367.756012,370.424011,362.135010,368.423004,310.997314,2770705
2013-02-20,369.566986,370.471985,360.230011,361.325012,305.005707,4306789
2013-02-21,358.085999,358.085999,346.320007,346.700989,292.661102,6087744
2013-02-22,346.987000,350.511993,343.652008,347.273010,293.143982,5190805
2013-02-25,348.463013,350.988007,342.747009,343.652008,290.087372,3405703
2013-02-26,342.984985,343.175995,332.028992,332.933990,281.039948,4730786
2013-02-27,334.076996,341.269989,329.885010,340.221985,287.191986,4948925
2013-02-28,342.079987,343.462006,322.024994,325.359985,274.646515,7368396
2013-03-01,325.644989,331.170990,323.977997,324.977997,274.324097,3379347
2013-03-04,323.929993,324.216003,317.595001,318.881012,269.177399,3418967
2013-03-05,319.356995,329.217987,317.738007,327.884003,276.777130,4938494
2013-03-06,330.695007,339.651001,326.884003,336.078003,283.693939,5072485
2013-03-07,336.221008,336.221008,328.265015,333.981995,281.924622,3132164
2013-03-08,335.363007,344.605011,335.363007,342.174988,288.840576,5034698
2013-03-11,341.651001,345.700989,337.792999,342.365997,289.001801,3844834
2013-03-12,342.984985,344.414001,335.363007,339.411987,286.508240,3575594
2013-03-13,338.221008,340.032013,334.125000,335.459015,283.171448,2518810
2013-03-14,335.459015,341.317993,330.218994,340.221985,287.191986,3224357
2013-03-15,340.937012,345.653015,336.506989,337.697998,285.061432,2923616
2013-03-18,332.362000,335.363007,329.933014,332.790985,280.919189,2096834
2013-03-19,334.411011,335.125000,322.406006,323.644989,273.198853,2956397
2013-03-20,323.644989,326.217010,316.880005,318.928986,269.217896,3223448
2013-03-21,320.596008,324.835999,309.639008,312.355011,263.668640,3573502
2013-03-22,311.640015,312.497986,305.066010,306.638000,258.842682,4001551
2013-03-25,312.497986,312.782990,298.302002,299.540009,252.851059,4984782
2013-03-26,297.397003,299.063995,290.584991,292.061005,246.537811,4779265
2013-03-28,291.061005,302.398987,286.488007,298.063995,251.605118,13888064
2013-04-01,299.825989,301.540985,295.539001,299.825989,253.092484,3423589
2013-04-02,299.255005,306.256989,298.397003,304.589996,257.113922,3577422
2013-04-03,303.731995,309.924988,300.730988,301.875000,254.822113,4021976
2013-04-04,300.207001,300.588013,288.726990,289.964996,244.768509,5016994
2013-04-05,289.156006,297.872986,288.869995,294.585999,248.669235,4183560
2013-04-08,295.825012,297.730011,290.299011,291.441986,246.015305,3497676
2013-04-09,293.537994,298.968994,289.203003,290.013000,244.809036,4056869
2013-04-10,292.824005,294.252991,285.821014,290.822998,245.492722,5996494
2013-04-11,293.442993,293.824005,283.630005,284.391998,240.064163,6669418
2013-04-12,282.963013,288.964996,281.105011,285.345001,240.868637,5232583
2013-04-15,283.915985,283.915985,279.819000,280.532990,236.806641,3759212
2013-04-16,280.532990,286.488007,278.674988,284.248993,239.943420,6358429
2013-04-17,286.773987,289.156006,282.105011,283.010010,238.897568,6851700
2013-04-18,283.153015,288.203003,279.914001,285.630005,241.109207,5760411
2013-04-22,287.536011,293.632996,286.773987,292.204010,246.658524,5573332
2013-04-23,292.584991,297.444000,291.632996,294.490997,248.589020,5281711
2013-04-25,295.587006,299.588013,295.347992,297.778015,251.363693,4773739
2013-04-26,298.492004,301.635986,289.821991,290.631989,245.331512,3772387
2013-04-29,291.061005,292.204010,286.868988,288.154999,243.240601,2651780
2013-04-30,290.489014,292.871002,283.630005,288.441010,243.482025,4336564
2013-05-02,289.631989,292.014008,287.726013,290.204010,244.970276,2972238
2013-05-03,289.156006,299.540009,286.821014,296.492004,250.278152,5631839
2013-05-06,298.540009,308.019989,298.207001,307.304993,259.405762,6183505
2013-05-07,308.877014,310.972992,304.876007,309.354004,261.135345,5282687
